Timestamp,PDoA,AoA
2026-01-04T02:46:13.194Z,-121.194,-47.512423598408645
2026-01-04T02:46:13.395Z,-129.894684,-52.21958570990239
2026-01-04T02:46:13.594Z,-121.333885,-47.58467536003016
2026-01-04T02:46:13.797Z,-114.983231,-44.39760032072924
2026-01-04T02:46:13.998Z,-124.019623,-48.99189381628896
2026-01-04T02:46:14.199Z,-120.746376,-47.281887052662874
2026-01-04T02:46:14.400Z,-120.130898,-46.96653167383022
2026-01-04T02:46:14.601Z,-117.83683,-45.807066377741684
2026-01-04T02:46:14.802Z,-134.063171,-54.65943724147353
2026-01-04T02:46:15.003Z,-124.243439,-49.1109510401306
2026-01-04T02:46:15.202Z,-113.640358,-43.74598986302347
2026-01-04T02:46:15.405Z,-119.571365,-46.68144612930895
2026-01-04T02:46:15.602Z,-128.607758,-51.49317307630023
2026-01-04T02:46:15.807Z,-124.075577,-49.02163141315817
2026-01-04T02:46:16.000Z,-110.674858,-42.33145372521406
2026-01-04T02:46:16.209Z,-113.752266,-43.80001933699799
2026-01-04T02:46:16.410Z,-124.691063,-49.349922999540794
